snapshot_date,nmid,latest_week_start,weeks_since_first_tx,current_transaction_days,prev_transaction_days,current_tier,prev_tier,tenure_bucket,expected_weeks_churn,churn_prob_4w,churn_prob_8w,churn_prob_13w,churn_prob_26w,churn_prob_52w,churn_score,confident,risk_segment
2026-04-21,ID2025467817222,2026-04-13,15,6,6,5-6,5-6,mature,31.09,0.0546,0.1569,0.2779,0.5066,0.7621,0.0546,True,low
2026-04-21,ID2025467817230,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467817248,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467817255,2026-04-13,15,0,2,0,1-2,mature,13.09,0.5931,0.6731,0.7292,0.8118,0.9089,0.5931,True,high
2026-04-21,ID2025467817263,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467817271,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467817289,2026-04-13,15,1,5,1-2,5-6,mature,24.79,0.1822,0.3297,0.4314,0.6109,0.8159,0.1822,True,low
2026-04-21,ID2025467817297,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467817305,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467817313,2026-04-13,15,0,3,0,3-4,mature,15.59,0.5224,0.6083,0.6643,0.7675,0.8867,0.5224,True,high
2026-04-21,ID2025467817347,2026-04-13,15,5,5,5-6,5-6,mature,31.09,0.0546,0.1569,0.2779,0.5066,0.7621,0.0546,True,low
2026-04-21,ID2025467817388,2026-04-13,15,0,2,0,1-2,mature,13.09,0.5931,0.6731,0.7292,0.8118,0.9089,0.5931,True,high
2026-04-21,ID2025467817396,2026-04-13,15,2,1,1-2,1-2,mature,22.22,0.2403,0.4094,0.5067,0.6609,0.8406,0.2403,True,medium
2026-04-21,ID2025467817412,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467817420,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467817438,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467817446,2026-04-13,15,0,1,0,1-2,mature,13.09,0.5931,0.6731,0.7292,0.8118,0.9089,0.5931,True,high
2026-04-21,ID2025467817453,2026-04-13,15,6,6,5-6,5-6,mature,31.09,0.0546,0.1569,0.2779,0.5066,0.7621,0.0546,True,low
2026-04-21,ID2025467817461,2026-04-13,15,1,7,1-2,7,mature,22.46,0.2658,0.4121,0.5005,0.6538,0.837,0.2658,True,medium
2026-04-21,ID2025467817479,2026-04-13,15,1,0,1-2,0,mature,21.91,0.2719,0.4266,0.5155,0.6635,0.8415,0.2719,True,medium
2026-04-21,ID2025467817487,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467817495,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467817503,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467817511,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467817537,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467817545,2026-04-13,15,2,3,1-2,3-4,mature,24.79,0.1802,0.3338,0.4384,0.614,0.8168,0.1802,True,low
2026-04-21,ID2025467817552,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467817560,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467817578,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467817594,2026-04-13,15,1,0,1-2,0,mature,21.91,0.2719,0.4266,0.5155,0.6635,0.8415,0.2719,True,medium
2026-04-21,ID2025467817602,2026-04-13,15,1,6,1-2,5-6,mature,24.79,0.1822,0.3297,0.4314,0.6109,0.8159,0.1822,True,low
2026-04-21,ID2025467817610,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467817628,2026-04-13,15,5,7,5-6,7,mature,31.78,0.0485,0.144,0.2623,0.4928,0.7564,0.0485,True,very low
2026-04-21,ID2025467817636,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467817644,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467817651,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467817669,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467817677,2026-04-13,15,6,6,5-6,5-6,mature,31.09,0.0546,0.1569,0.2779,0.5066,0.7621,0.0546,True,low
2026-04-21,ID2025467817685,2026-04-13,15,6,7,5-6,7,mature,31.78,0.0485,0.144,0.2623,0.4928,0.7564,0.0485,True,very low
2026-04-21,ID2025467817693,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467817701,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467817719,2026-04-13,15,0,2,0,1-2,mature,13.09,0.5931,0.6731,0.7292,0.8118,0.9089,0.5931,True,high
2026-04-21,ID2025467817727,2026-04-13,15,0,2,0,1-2,mature,13.09,0.5931,0.6731,0.7292,0.8118,0.9089,0.5931,True,high
2026-04-21,ID2025467817735,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467817743,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467817750,2026-04-13,15,1,1,1-2,1-2,mature,22.22,0.2403,0.4094,0.5067,0.6609,0.8406,0.2403,True,medium
2026-04-21,ID2025467817768,2026-04-13,15,7,5,7,5-6,mature,33.41,0.0263,0.1051,0.2163,0.4613,0.7415,0.0263,True,very low
2026-04-21,ID2025467817776,2026-04-13,15,1,0,1-2,0,mature,21.91,0.2719,0.4266,0.5155,0.6635,0.8415,0.2719,True,medium
2026-04-21,ID2025467817784,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467817792,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467817800,2026-04-13,15,6,5,5-6,5-6,mature,31.09,0.0546,0.1569,0.2779,0.5066,0.7621,0.0546,True,low
2026-04-21,ID2025467817818,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467817826,2026-04-13,15,4,4,3-4,3-4,mature,29.35,0.072,0.2086,0.3246,0.5385,0.7787,0.072,True,low
2026-04-21,ID2025467817842,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467817859,2026-04-13,15,0,1,0,1-2,mature,13.09,0.5931,0.6731,0.7292,0.8118,0.9089,0.5931,True,high
2026-04-21,ID2025467817867,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467817875,2026-04-13,15,6,5,5-6,5-6,mature,31.09,0.0546,0.1569,0.2779,0.5066,0.7621,0.0546,True,low
2026-04-21,ID2025467817883,2026-04-13,15,4,4,3-4,3-4,mature,29.35,0.072,0.2086,0.3246,0.5385,0.7787,0.072,True,low
2026-04-21,ID2025467817917,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467817925,2026-04-13,15,4,5,3-4,5-6,mature,29.52,0.0747,0.2035,0.3165,0.5336,0.7764,0.0747,True,low
2026-04-21,ID2025467817958,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467817966,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467817974,2026-04-13,15,6,7,5-6,7,mature,31.78,0.0485,0.144,0.2623,0.4928,0.7564,0.0485,True,very low
2026-04-21,ID2025467817982,2026-04-13,15,5,6,5-6,5-6,mature,31.09,0.0546,0.1569,0.2779,0.5066,0.7621,0.0546,True,low
2026-04-21,ID2025467817990,2026-04-13,15,7,3,7,3-4,mature,33.36,0.0277,0.108,0.2174,0.4623,0.7418,0.0277,True,very low
2026-04-21,ID2025467818006,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467818014,2026-04-13,15,7,6,7,5-6,mature,33.41,0.0263,0.1051,0.2163,0.4613,0.7415,0.0263,True,very low
2026-04-21,ID2025467818022,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467818030,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467818048,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467818055,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467818063,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467818071,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467818089,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467818097,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467818113,2026-04-13,15,4,5,3-4,5-6,mature,29.52,0.0747,0.2035,0.3165,0.5336,0.7764,0.0747,True,low
2026-04-21,ID2025467818121,2026-04-13,15,5,6,5-6,5-6,mature,31.09,0.0546,0.1569,0.2779,0.5066,0.7621,0.0546,True,low
2026-04-21,ID2025467818139,2026-04-13,15,7,6,7,5-6,mature,33.41,0.0263,0.1051,0.2163,0.4613,0.7415,0.0263,True,very low
2026-04-21,ID2025467818147,2026-04-13,15,7,6,7,5-6,mature,33.41,0.0263,0.1051,0.2163,0.4613,0.7415,0.0263,True,very low
2026-04-21,ID2025467818154,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467818162,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467818170,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467818188,2026-04-13,15,5,7,5-6,7,mature,31.78,0.0485,0.144,0.2623,0.4928,0.7564,0.0485,True,very low
2026-04-21,ID2025467818196,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467818204,2026-04-13,15,6,5,5-6,5-6,mature,31.09,0.0546,0.1569,0.2779,0.5066,0.7621,0.0546,True,low
2026-04-21,ID2025467818212,2026-04-13,15,6,7,5-6,7,mature,31.78,0.0485,0.144,0.2623,0.4928,0.7564,0.0485,True,very low
2026-04-21,ID2025467818220,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467818238,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467818246,2026-04-13,14,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467818253,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467818261,2026-04-13,15,0,1,0,1-2,mature,13.09,0.5931,0.6731,0.7292,0.8118,0.9089,0.5931,True,high
2026-04-21,ID2025467818279,2026-04-13,15,6,7,5-6,7,mature,31.78,0.0485,0.144,0.2623,0.4928,0.7564,0.0485,True,very low
2026-04-21,ID2025467818287,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467818295,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467818303,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467818311,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467818329,2026-04-13,15,0,1,0,1-2,mature,13.09,0.5931,0.6731,0.7292,0.8118,0.9089,0.5931,True,high
2026-04-21,ID2025467818337,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467818345,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467818352,2026-04-13,15,7,6,7,5-6,mature,33.41,0.0263,0.1051,0.2163,0.4613,0.7415,0.0263,True,very low
2026-04-21,ID2025467818360,2026-04-13,15,6,7,5-6,7,mature,31.78,0.0485,0.144,0.2623,0.4928,0.7564,0.0485,True,very low
2026-04-21,ID2025467818378,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467818386,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467818394,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467818402,2026-04-13,15,4,0,3-4,0,mature,29.81,0.0723,0.2005,0.3121,0.5294,0.7738,0.0723,True,low
2026-04-21,ID2025467818410,2026-04-13,15,4,3,3-4,3-4,mature,29.35,0.072,0.2086,0.3246,0.5385,0.7787,0.072,True,low
2026-04-21,ID2025467818444,2026-04-13,15,1,1,1-2,1-2,mature,22.22,0.2403,0.4094,0.5067,0.6609,0.8406,0.2403,True,medium
2026-04-21,ID2025467818451,2026-04-13,15,1,1,1-2,1-2,mature,22.22,0.2403,0.4094,0.5067,0.6609,0.8406,0.2403,True,medium
2026-04-21,ID2025467818469,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467818477,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467818485,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467818493,2026-04-13,15,1,1,1-2,1-2,mature,22.22,0.2403,0.4094,0.5067,0.6609,0.8406,0.2403,True,medium
2026-04-21,ID2025467818501,2026-04-13,15,5,4,5-6,3-4,mature,31.01,0.051,0.1605,0.2785,0.5076,0.7626,0.051,True,low
2026-04-21,ID2025467818519,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467818527,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467818535,2026-04-13,15,4,5,3-4,5-6,mature,29.52,0.0747,0.2035,0.3165,0.5336,0.7764,0.0747,True,low
2026-04-21,ID2025467818543,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467818550,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467818568,2026-04-13,15,1,0,1-2,0,mature,21.91,0.2719,0.4266,0.5155,0.6635,0.8415,0.2719,True,medium
2026-04-21,ID2025467818576,2026-04-13,15,6,6,5-6,5-6,mature,31.09,0.0546,0.1569,0.2779,0.5066,0.7621,0.0546,True,low
2026-04-21,ID2025467818584,2026-04-13,15,2,2,1-2,1-2,mature,22.22,0.2403,0.4094,0.5067,0.6609,0.8406,0.2403,True,medium
2026-04-21,ID2025467818592,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467818600,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467818618,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467818626,2026-04-13,15,7,6,7,5-6,mature,33.41,0.0263,0.1051,0.2163,0.4613,0.7415,0.0263,True,very low
2026-04-21,ID2025467818634,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467818642,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467818659,2026-04-13,15,4,7,3-4,7,mature,28.66,0.1104,0.2338,0.3403,0.5487,0.7828,0.1104,True,low
2026-04-21,ID2025467818667,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467818675,2026-04-13,15,1,4,1-2,3-4,mature,24.79,0.1802,0.3338,0.4384,0.614,0.8168,0.1802,True,low
2026-04-21,ID2025467818683,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467818691,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467818709,2026-04-13,15,1,2,1-2,1-2,mature,22.22,0.2403,0.4094,0.5067,0.6609,0.8406,0.2403,True,medium
2026-04-21,ID2025467818717,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467818725,2026-04-13,15,6,6,5-6,5-6,mature,31.09,0.0546,0.1569,0.2779,0.5066,0.7621,0.0546,True,low
2026-04-21,ID2025467818733,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467818741,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467818758,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467818766,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467818774,2026-04-13,15,6,6,5-6,5-6,mature,31.09,0.0546,0.1569,0.2779,0.5066,0.7621,0.0546,True,low
2026-04-21,ID2025467818782,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467818790,2026-04-13,15,6,6,5-6,5-6,mature,31.09,0.0546,0.1569,0.2779,0.5066,0.7621,0.0546,True,low
2026-04-21,ID2025467818808,2026-04-13,15,6,7,5-6,7,mature,31.78,0.0485,0.144,0.2623,0.4928,0.7564,0.0485,True,very low
2026-04-21,ID2025467818816,2026-04-13,15,5,6,5-6,5-6,mature,31.09,0.0546,0.1569,0.2779,0.5066,0.7621,0.0546,True,low
2026-04-21,ID2025467818824,2026-04-13,15,4,5,3-4,5-6,mature,29.52,0.0747,0.2035,0.3165,0.5336,0.7764,0.0747,True,low
2026-04-21,ID2025467818832,2026-04-13,15,6,6,5-6,5-6,mature,31.09,0.0546,0.1569,0.2779,0.5066,0.7621,0.0546,True,low
2026-04-21,ID2025467818840,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467818857,2026-04-13,15,5,7,5-6,7,mature,31.78,0.0485,0.144,0.2623,0.4928,0.7564,0.0485,True,very low
2026-04-21,ID2025467818865,2026-04-13,15,7,5,7,5-6,mature,33.41,0.0263,0.1051,0.2163,0.4613,0.7415,0.0263,True,very low
2026-04-21,ID2025467818873,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467818881,2026-04-13,15,0,6,0,5-6,mature,13.9,0.5826,0.6502,0.7038,0.7947,0.9007,0.5826,True,high
2026-04-21,ID2025467818899,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467818915,2026-04-13,15,2,5,1-2,5-6,mature,24.79,0.1822,0.3297,0.4314,0.6109,0.8159,0.1822,True,low
2026-04-21,ID2025467818923,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467818931,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467818949,2026-04-13,15,7,6,7,5-6,mature,33.41,0.0263,0.1051,0.2163,0.4613,0.7415,0.0263,True,very low
2026-04-21,ID2025467818956,2026-04-13,15,7,4,7,3-4,mature,33.36,0.0277,0.108,0.2174,0.4623,0.7418,0.0277,True,very low
2026-04-21,ID2025467818964,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467818972,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467818980,2026-04-13,15,3,4,3-4,3-4,mature,29.35,0.072,0.2086,0.3246,0.5385,0.7787,0.072,True,low
2026-04-21,ID2025467818998,2026-04-13,15,6,6,5-6,5-6,mature,31.09,0.0546,0.1569,0.2779,0.5066,0.7621,0.0546,True,low
2026-04-21,ID2025467819004,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467819012,2026-04-13,15,1,1,1-2,1-2,mature,22.22,0.2403,0.4094,0.5067,0.6609,0.8406,0.2403,True,medium
2026-04-21,ID2025467819020,2026-04-13,15,2,5,1-2,5-6,mature,24.79,0.1822,0.3297,0.4314,0.6109,0.8159,0.1822,True,low
2026-04-21,ID2025467819038,2026-04-13,15,0,2,0,1-2,mature,13.09,0.5931,0.6731,0.7292,0.8118,0.9089,0.5931,True,high
2026-04-21,ID2025467819046,2026-04-13,15,6,7,5-6,7,mature,31.78,0.0485,0.144,0.2623,0.4928,0.7564,0.0485,True,very low
2026-04-21,ID2025467819061,2026-04-13,15,5,6,5-6,5-6,mature,31.09,0.0546,0.1569,0.2779,0.5066,0.7621,0.0546,True,low
2026-04-21,ID2025467819087,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467819103,2026-04-13,15,2,1,1-2,1-2,mature,22.22,0.2403,0.4094,0.5067,0.6609,0.8406,0.2403,True,medium
2026-04-21,ID2025467819111,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467819129,2026-04-13,15,6,7,5-6,7,mature,31.78,0.0485,0.144,0.2623,0.4928,0.7564,0.0485,True,very low
2026-04-21,ID2025467819137,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467819145,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467819152,2026-04-13,15,5,7,5-6,7,mature,31.78,0.0485,0.144,0.2623,0.4928,0.7564,0.0485,True,very low
2026-04-21,ID2025467819160,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467819178,2026-04-13,15,3,4,3-4,3-4,mature,29.35,0.072,0.2086,0.3246,0.5385,0.7787,0.072,True,low
2026-04-21,ID2025467819186,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467819194,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467819202,2026-04-13,15,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025467819210,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467819228,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467819236,2026-04-13,15,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025467819244,2026-04-13,15,2,0,1-2,0,mature,21.91,0.2719,0.4266,0.5155,0.6635,0.8415,0.2719,True,medium
2026-04-21,ID2025467819269,2026-04-13,15,2,6,1-2,5-6,mature,24.79,0.1822,0.3297,0.4314,0.6109,0.8159,0.1822,True,low
